Sales_rev,Active_kwh_month,Kwh
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
27000,93.6,
27000,93.6,
27000,93.6,
27000,93.6,
27000,93.6,
27000,93.6,
27000,93.6,
27000,105.3,
27000,105.3,
27000,105.3,
27000,105.3,
27000,105.3,
27000,105.3,
27000,105.3,
27000,105.3,
27000,105.3,
27000,105.3,
27000,105.3,
27000,105.3,
27000,105.3,
27000,105.3,
27000,105.3,
27000,105.3,
27000,105.3,
27000,105.3,
27000,105.3,
27000,105.3,
27000,105.3,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,105.3,
2000,105.3,
2000,105.3,
2000,105.3,
2000,105.3,
2000,105.3,
2000,105.3,
2000,105.3,
2000,105.3,
2000,105.3,
2000,105.3,
2000,105.3,
2000,105.3,
2000,105.3,
2000,105.3,
2000,105.3,
2000,105.3,
2000,105.3,
2000,105.3,
2000,105.3,
2000,105.3,
2500,93.6,
2500,93.6,
2500,93.6,
2500,93.6,
2500,93.6,
2500,93.6,
2500,93.6,
2500,105.3,
2500,105.3,
2500,105.3,
2500,105.3,
2500,105.3,
2500,105.3,
2500,105.3,
2500,105.3,
2500,105.3,
2500,105.3,
2500,105.3,
2500,105.3,
2500,105.3,
2500,105.3,
2500,105.3,
2500,105.3,
2500,105.3,
2500,105.3,
2500,105.3,
2500,105.3,
2500,105.3,
1500,93.6,
1500,93.6,
1500,93.6,
1500,93.6,
1500,93.6,
1500,93.6,
1500,93.6,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
3000,93.6,
3000,93.6,
3000,93.6,
3000,93.6,
3000,93.6,
3000,93.6,
3000,93.6,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3500,93.6,
3500,93.6,
3500,93.6,
3500,93.6,
3500,93.6,
3500,93.6,
3500,93.6,
3500,105.3,
3500,105.3,
3500,105.3,
3500,105.3,
3500,105.3,
3500,105.3,
3500,105.3,
3500,105.3,
3500,105.3,
3500,105.3,
3500,105.3,
3500,105.3,
3500,105.3,
3500,105.3,
3500,105.3,
3500,105.3,
3500,105.3,
3500,105.3,
3500,105.3,
3500,105.3,
3500,105.3,
4500,93.6,
4500,93.6,
4500,93.6,
4500,93.6,
4500,93.6,
4500,93.6,
4500,93.6,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
24500,93.6,
24500,93.6,
24500,93.6,
24500,93.6,
24500,93.6,
24500,93.6,
24500,93.6,
24500,105.3,
24500,105.3,
24500,105.3,
24500,105.3,
24500,105.3,
24500,105.3,
24500,105.3,
24500,105.3,
24500,105.3,
24500,105.3,
24500,105.3,
24500,105.3,
24500,105.3,
24500,105.3,
24500,105.3,
24500,105.3,
24500,105.3,
24500,105.3,
24500,105.3,
24500,105.3,
24500,105.3,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,105.3,
1000,105.3,
1000,105.3,
1000,105.3,
1000,105.3,
1000,105.3,
1000,105.3,
1000,105.3,
1000,105.3,
1000,105.3,
1000,105.3,
1000,105.3,
1000,105.3,
1000,105.3,
1000,105.3,
1000,105.3,
1000,105.3,
1000,105.3,
1000,105.3,
1000,105.3,
1000,105.3,
5000,105.3,
5000,105.3,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,70.2,
5000,70.2,
5000,70.2,
5000,70.2,
5000,70.2,
5000,70.2,
5000,70.2,
5000,70.2,
5000,70.2,
5000,70.2,
5000,70.2,
2500,105.3,
2500,105.3,
2500,93.6,
2500,93.6,
2500,93.6,
2500,93.6,
2500,93.6,
2500,93.6,
2500,93.6,
2500,93.6,
2500,93.6,
2500,93.6,
2500,93.6,
2500,93.6,
2500,93.6,
2500,93.6,
2500,93.6,
2500,93.6,
2500,93.6,
2500,93.6,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
10000,105.3,
10000,105.3,
10000,93.6,
10000,93.6,
10000,93.6,
10000,93.6,
10000,93.6,
10000,93.6,
10000,93.6,
10000,93.6,
10000,93.6,
10000,93.6,
10000,93.6,
10000,93.6,
10000,93.6,
10000,93.6,
10000,93.6,
10000,93.6,
10000,93.6,
10000,93.6,
10000,70.2,
10000,70.2,
10000,70.2,
10000,70.2,
10000,70.2,
10000,70.2,
10000,70.2,
10000,70.2,
10000,70.2,
10000,70.2,
10000,70.2,
1000,105.3,
1000,105.3,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
2500,105.3,
2500,105.3,
2500,93.6,
2500,93.6,
2500,93.6,
2500,93.6,
2500,93.6,
2500,93.6,
2500,93.6,
2500,93.6,
2500,93.6,
2500,93.6,
2500,93.6,
2500,93.6,
2500,93.6,
2500,93.6,
2500,93.6,
2500,93.6,
2500,93.6,
2500,93.6,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
3000,105.3,
3000,105.3,
3000,93.6,
3000,93.6,
3000,93.6,
3000,93.6,
3000,93.6,
3000,93.6,
3000,93.6,
3000,93.6,
3000,93.6,
3000,93.6,
3000,93.6,
3000,93.6,
3000,93.6,
3000,93.6,
3000,93.6,
3000,93.6,
3000,93.6,
3000,93.6,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3500,105.3,
3500,105.3,
3500,93.6,
3500,93.6,
3500,93.6,
3500,93.6,
3500,93.6,
3500,93.6,
3500,93.6,
3500,93.6,
3500,93.6,
3500,93.6,
3500,93.6,
3500,93.6,
3500,93.6,
3500,93.6,
3500,93.6,
3500,93.6,
3500,93.6,
3500,93.6,
3500,70.2,
3500,70.2,
3500,70.2,
3500,70.2,
3500,70.2,
3500,70.2,
3500,70.2,
3500,70.2,
3500,70.2,
3500,70.2,
3500,70.2,
2000,105.3,
2000,105.3,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,105.3,
2000,105.3,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
10000,105.3,
10000,105.3,
10000,93.6,
10000,93.6,
10000,93.6,
10000,93.6,
10000,93.6,
10000,93.6,
10000,93.6,
10000,93.6,
10000,93.6,
10000,93.6,
10000,93.6,
10000,93.6,
10000,93.6,
10000,93.6,
10000,93.6,
10000,93.6,
10000,93.6,
10000,93.6,
10000,70.2,
10000,70.2,
10000,70.2,
10000,70.2,
10000,70.2,
10000,70.2,
10000,70.2,
10000,70.2,
10000,70.2,
10000,70.2,
10000,70.2,
2000,105.3,
2000,105.3,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,105.3,
2000,105.3,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
23000,105.3,
23000,105.3,
23000,93.6,
23000,93.6,
23000,93.6,
23000,93.6,
23000,93.6,
23000,93.6,
23000,93.6,
23000,93.6,
23000,93.6,
23000,93.6,
23000,93.6,
23000,93.6,
23000,93.6,
23000,93.6,
23000,93.6,
23000,93.6,
23000,93.6,
23000,93.6,
23000,70.2,
23000,70.2,
23000,70.2,
23000,70.2,
23000,70.2,
23000,70.2,
23000,70.2,
23000,70.2,
23000,70.2,
23000,70.2,
23000,70.2,
2000,105.3,
2000,105.3,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,105.3,
2000,105.3,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,105.3,
2000,105.3,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,105.3,
2000,105.3,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
17500,105.3,
17500,105.3,
17500,93.6,
17500,93.6,
17500,93.6,
17500,93.6,
17500,93.6,
17500,93.6,
17500,93.6,
17500,93.6,
17500,93.6,
17500,93.6,
17500,93.6,
17500,93.6,
17500,93.6,
17500,93.6,
17500,93.6,
17500,93.6,
17500,93.6,
17500,93.6,
17500,70.2,
17500,70.2,
17500,70.2,
17500,70.2,
17500,70.2,
17500,70.2,
17500,70.2,
17500,70.2,
17500,70.2,
17500,70.2,
17500,70.2,
2000,105.3,
2000,105.3,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,105.3,
2000,105.3,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
1000,105.3,
1000,105.3,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,105.3,
1000,105.3,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
5000,105.3,
5000,105.3,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,70.2,
5000,70.2,
5000,70.2,
5000,70.2,
5000,70.2,
5000,70.2,
5000,70.2,
5000,70.2,
5000,70.2,
5000,70.2,
5000,70.2,
1000,105.3,
1000,105.3,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,105.3,
1000,105.3,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
5000,105.3,
5000,105.3,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,93.6,
5000,70.2,
5000,70.2,
5000,70.2,
5000,70.2,
5000,70.2,
5000,70.2,
5000,70.2,
5000,70.2,
5000,70.2,
5000,70.2,
5000,70.2,
1000,105.3,
1000,105.3,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,105.3,
1000,105.3,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,105.3,
1000,105.3,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,93.6,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
1000,70.2,
2000,105.3,
2000,105.3,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,93.6,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
28000,105.3,
28000,105.3,
28000,93.6,
28000,93.6,
28000,93.6,
28000,93.6,
28000,93.6,
28000,93.6,
28000,93.6,
28000,93.6,
28000,93.6,
28000,93.6,
28000,93.6,
28000,93.6,
28000,93.6,
28000,93.6,
28000,93.6,
28000,93.6,
28000,93.6,
28000,93.6,
28000,70.2,
28000,70.2,
28000,70.2,
28000,70.2,
28000,70.2,
28000,70.2,
28000,70.2,
28000,70.2,
28000,70.2,
28000,70.2,
28000,70.2,
38000,70.2,
38000,70.2,
38000,70.2,
38000,70.2,
38000,70.2,
38000,70.2,
38000,70.2,
38000,70.2,
38000,70.2,
38000,70.2,
38000,70.2,
38000,70.2,
38000,70.2,
38000,70.2,
38000,70.2,
38000,70.2,
38000,70.2,
38000,70.2,
38000,105.3,
38000,105.3,
38000,105.3,
38000,105.3,
38000,105.3,
38000,105.3,
38000,105.3,
38000,105.3,
38000,105.3,
38000,105.3,
38000,105.3,
38000,105.3,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,105.3,
4000,105.3,
4000,105.3,
4000,105.3,
4000,105.3,
4000,105.3,
4000,105.3,
4000,105.3,
4000,105.3,
4000,105.3,
4000,105.3,
4000,105.3,
4500,70.2,
4500,70.2,
4500,70.2,
4500,70.2,
4500,70.2,
4500,70.2,
4500,70.2,
4500,70.2,
4500,70.2,
4500,70.2,
4500,70.2,
4500,70.2,
4500,70.2,
4500,70.2,
4500,70.2,
4500,70.2,
4500,70.2,
4500,70.2,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
4500,105.3,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,105.3,
2000,105.3,
2000,105.3,
2000,105.3,
2000,105.3,
2000,105.3,
2000,105.3,
2000,105.3,
2000,105.3,
2000,105.3,
2000,105.3,
2000,105.3,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,105.3,
2500,105.3,
2500,105.3,
2500,105.3,
2500,105.3,
2500,105.3,
2500,105.3,
2500,105.3,
2500,105.3,
2500,105.3,
2500,105.3,
2500,105.3,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,70.2,
2000,105.3,
2000,105.3,
2000,105.3,
2000,105.3,
2000,105.3,
2000,105.3,
2000,105.3,
2000,105.3,
2000,105.3,
2000,105.3,
2000,105.3,
2000,105.3,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
9000,70.2,
9000,70.2,
9000,70.2,
9000,70.2,
9000,70.2,
9000,70.2,
9000,70.2,
9000,70.2,
9000,70.2,
9000,70.2,
9000,70.2,
9000,70.2,
9000,70.2,
9000,70.2,
9000,70.2,
9000,70.2,
9000,70.2,
9000,70.2,
9000,105.3,
9000,105.3,
9000,105.3,
9000,105.3,
9000,105.3,
9000,105.3,
9000,105.3,
9000,105.3,
9000,105.3,
9000,105.3,
9000,105.3,
9000,105.3,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,105.3,
2500,105.3,
2500,105.3,
2500,105.3,
2500,105.3,
2500,105.3,
2500,105.3,
2500,105.3,
2500,105.3,
2500,105.3,
2500,105.3,
2500,105.3,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,70.2,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
3000,105.3,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,105.3,
4000,105.3,
4000,105.3,
4000,105.3,
4000,105.3,
4000,105.3,
4000,105.3,
4000,105.3,
4000,105.3,
4000,105.3,
4000,105.3,
4000,105.3,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,70.2,
4000,105.3,
4000,105.3,
4000,105.3,
4000,105.3,
4000,105.3,
4000,105.3,
4000,105.3,
4000,105.3,
4000,105.3,
4000,105.3,
4000,105.3,
4000,105.3,
27000,70.2,
27000,70.2,
27000,70.2,
27000,70.2,
27000,70.2,
27000,70.2,
27000,70.2,
27000,70.2,
27000,70.2,
27000,70.2,
27000,70.2,
27000,70.2,
27000,70.2,
27000,70.2,
27000,70.2,
27000,70.2,
27000,70.2,
27000,70.2,
27000,105.3,
27000,105.3,
27000,105.3,
27000,105.3,
27000,105.3,
27000,105.3,
27000,105.3,
27000,105.3,
27000,105.3,
27000,105.3,
27000,105.3,
27000,105.3,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,70.2,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
1500,105.3,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
2500,70.2,
